data_id,language,form,age,gender,mom_ed,comprehension,production
89020,English (British),TEDS Twos,24,Male,Graduate,97,97
89021,English (British),TEDS Twos,25,Female,Primary,60,60
89022,English (British),TEDS Twos,25,Female,Primary,58,58
89023,English (British),TEDS Twos,23,Female,Graduate,58,58
89024,English (British),TEDS Twos,23,Female,Graduate,62,62
89025,English (British),TEDS Twos,24,Female,Some Secondary,20,20
89026,English (British),TEDS Twos,24,Male,Some Secondary,22,22
89027,English (British),TEDS Twos,24,Female,Some College,37,37
89028,English (British),TEDS Twos,24,Male,Some College,33,33
89029,English (British),TEDS Twos,24,Female,Graduate,21,21
89030,English (British),TEDS Twos,24,Female,Graduate,20,20
89031,English (British),TEDS Twos,24,Female,Primary,74,74
89032,English (British),TEDS Twos,24,Female,Primary,72,72
89033,English (British),TEDS Twos,23,Male,Some Secondary,49,49
89034,English (British),TEDS Twos,23,Male,Some Secondary,51,51
89035,English (British),TEDS Twos,22,Male,Some Secondary,17,17
89036,English (British),TEDS Twos,22,Male,Some Secondary,74,74
89037,English (British),TEDS Twos,25,Female,Secondary,48,48
89038,English (British),TEDS Twos,25,Male,Secondary,36,36
89039,English (British),TEDS Twos,24,Male,Some Secondary,58,58
89040,English (British),TEDS Twos,24,Male,Some Secondary,59,59
89041,English (British),TEDS Twos,24,Female,None,88,88
89042,English (British),TEDS Twos,23,Female,None,88,88
89043,English (British),TEDS Twos,23,Female,Primary,56,56
89044,English (British),TEDS Twos,23,Female,Primary,56,56
89045,English (British),TEDS Twos,24,Male,None,15,15
89046,English (British),TEDS Twos,23,Male,None,15,15
89047,English (British),TEDS Twos,24,Male,College,44,44
89048,English (British),TEDS Twos,24,Male,College,21,21
89049,English (British),TEDS Twos,23,Female,Some Secondary,15,15
89050,English (British),TEDS Twos,23,Female,Some Secondary,15,15
89051,English (British),TEDS Twos,23,Female,Primary,51,51
89052,English (British),TEDS Twos,23,Female,Primary,45,45
89053,English (British),TEDS Twos,23,Male,Some College,89,89
89054,English (British),TEDS Twos,23,Female,Some College,73,73
89055,English (British),TEDS Twos,25,Male,None,43,43
89056,English (British),TEDS Twos,25,Male,None,25,25
89057,English (British),TEDS Twos,24,Female,Graduate,50,50
89058,English (British),TEDS Twos,24,Female,Graduate,64,64
89059,English (British),TEDS Twos,24,Male,Secondary,57,57
89060,English (British),TEDS Twos,24,Male,Secondary,60,60
89061,English (British),TEDS Twos,25,Male,Some Secondary,33,33
89062,English (British),TEDS Twos,25,Male,Some Secondary,33,33
89063,English (British),TEDS Twos,24,Male,Primary,14,14
89064,English (British),TEDS Twos,24,Male,Primary,16,16
89065,English (British),TEDS Twos,24,Male,Primary,29,29
89066,English (British),TEDS Twos,24,Female,Primary,34,34
89067,English (British),TEDS Twos,23,Male,None,6,6
89068,English (British),TEDS Twos,23,Male,None,6,6
89069,English (British),TEDS Twos,25,Female,Graduate,30,30
89070,English (British),TEDS Twos,25,Female,Graduate,23,23
89071,English (British),TEDS Twos,24,Male,College,2,2
89072,English (British),TEDS Twos,24,Male,College,20,20
89073,English (British),TEDS Twos,22,Male,Secondary,50,50
89074,English (British),TEDS Twos,22,Male,Secondary,52,52
89075,English (British),TEDS Twos,23,Male,None,100,100
89076,English (British),TEDS Twos,23,Female,None,100,100
89077,English (British),TEDS Twos,24,Male,None,63,63
89078,English (British),TEDS Twos,24,Male,None,60,60
89079,English (British),TEDS Twos,23,Male,Secondary,46,46
89080,English (British),TEDS Twos,24,Male,Secondary,46,46
89081,English (British),TEDS Twos,24,Male,College,53,53
89082,English (British),TEDS Twos,24,Female,College,51,51
89083,English (British),TEDS Twos,24,Male,Graduate,65,65
89084,English (British),TEDS Twos,24,Male,Graduate,61,61
89085,English (British),TEDS Twos,23,Female,None,39,39
89086,English (British),TEDS Twos,22,Female,None,29,29
89087,English (British),TEDS Twos,24,Female,Secondary,45,45
89088,English (British),TEDS Twos,24,Male,Secondary,50,50
89089,English (British),TEDS Twos,23,Female,Some College,36,36
89090,English (British),TEDS Twos,23,Female,Some College,37,37
89091,English (British),TEDS Twos,26,Male,Some Secondary,12,12
89092,English (British),TEDS Twos,26,Male,Some Secondary,11,11
89093,English (British),TEDS Twos,24,Female,Some Secondary,68,68
89094,English (British),TEDS Twos,24,Male,Some Secondary,58,58
89095,English (British),TEDS Twos,23,Male,Some Secondary,9,9
89096,English (British),TEDS Twos,23,Female,Some Secondary,15,15
89097,English (British),TEDS Twos,25,Female,Some Secondary,44,44
89098,English (British),TEDS Twos,25,Male,Some Secondary,41,41
89099,English (British),TEDS Twos,24,Male,Some Secondary,24,24
89100,English (British),TEDS Twos,24,Male,Some Secondary,17,17
89101,English (British),TEDS Twos,24,Female,Secondary,63,63
89102,English (British),TEDS Twos,24,Female,Secondary,60,60
89103,English (British),TEDS Twos,24,Female,None,36,36
89104,English (British),TEDS Twos,24,Female,None,34,34
89105,English (British),TEDS Twos,24,Male,Secondary,45,45
89106,English (British),TEDS Twos,24,Male,Secondary,46,46
89107,English (British),TEDS Twos,24,Male,Some Secondary,16,16
89108,English (British),TEDS Twos,24,Female,Some Secondary,61,61
89109,English (British),TEDS Twos,23,Male,Some Secondary,100,100
89110,English (British),TEDS Twos,23,Male,Some Secondary,86,86
89111,English (British),TEDS Twos,24,Female,Some Secondary,33,33
89112,English (British),TEDS Twos,24,Female,Some Secondary,22,22
89113,English (British),TEDS Twos,24,Male,Secondary,71,71
89114,English (British),TEDS Twos,24,Male,Secondary,41,41
89115,English (British),TEDS Twos,25,Female,Primary,75,75
89116,English (British),TEDS Twos,25,Female,Primary,67,67
89117,English (British),TEDS Twos,23,Male,Secondary,48,48
89118,English (British),TEDS Twos,23,Female,Secondary,59,59
89119,English (British),TEDS Twos,24,Male,Some Secondary,14,14
89120,English (British),TEDS Twos,24,Male,Some Secondary,18,18
89121,English (British),TEDS Twos,23,Female,None,77,77
89122,English (British),TEDS Twos,23,Female,None,82,82
89123,English (British),TEDS Twos,24,Female,Some Secondary,58,58
89124,English (British),TEDS Twos,24,Male,Some Secondary,46,46
89125,English (British),TEDS Twos,24,Female,Primary,54,54
89126,English (British),TEDS Twos,24,Female,Primary,55,55
89127,English (British),TEDS Twos,24,Female,Secondary,48,48
89128,English (British),TEDS Twos,24,Female,Secondary,48,48
89129,English (British),TEDS Twos,23,Female,Graduate,78,78
89130,English (British),TEDS Twos,23,Female,Graduate,65,65
89131,English (British),TEDS Twos,33,Female,Some Secondary,100,100
89132,English (British),TEDS Twos,33,Male,Some Secondary,100,100
89133,English (British),TEDS Twos,23,Male,Some Secondary,50,50
89134,English (British),TEDS Twos,23,Male,Some Secondary,43,43
89135,English (British),TEDS Twos,23,Female,NA,27,27
89136,English (British),TEDS Twos,23,Female,NA,20,20
89137,English (British),TEDS Twos,23,Female,College,74,74
89138,English (British),TEDS Twos,23,Female,College,74,74
89139,English (British),TEDS Twos,23,Male,Primary,28,28
89140,English (British),TEDS Twos,24,Female,Primary,0,0
89141,English (British),TEDS Twos,23,Male,Some Secondary,45,45
89142,English (British),TEDS Twos,23,Male,Some Secondary,44,44
89143,English (British),TEDS Twos,23,Female,Primary,23,23
89144,English (British),TEDS Twos,23,Female,Primary,21,21
89145,English (British),TEDS Twos,23,Female,Some Secondary,43,43
89146,English (British),TEDS Twos,23,Male,Some Secondary,39,39
89147,English (British),TEDS Twos,24,Female,Graduate,44,44
89148,English (British),TEDS Twos,24,Male,Graduate,28,28
89149,English (British),TEDS Twos,24,Female,Some Secondary,59,59
89150,English (British),TEDS Twos,24,Female,Some Secondary,50,50
89151,English (British),TEDS Twos,24,Female,College,48,48
89152,English (British),TEDS Twos,24,Female,College,48,48
89153,English (British),TEDS Twos,24,Male,Secondary,68,68
89154,English (British),TEDS Twos,24,Male,Secondary,79,79
89155,English (British),TEDS Twos,24,Female,Secondary,50,50
89156,English (British),TEDS Twos,24,Female,Secondary,62,62
89157,English (British),TEDS Twos,24,Female,Some College,24,24
89158,English (British),TEDS Twos,24,Female,Some College,32,32
89159,English (British),TEDS Twos,24,Male,College,38,38
89160,English (British),TEDS Twos,24,Male,College,29,29
89161,English (British),TEDS Twos,25,Male,Some Secondary,8,8
89162,English (British),TEDS Twos,24,Female,Some Secondary,62,62
89163,English (British),TEDS Twos,25,Male,College,90,90
89164,English (British),TEDS Twos,25,Male,College,88,88
89165,English (British),TEDS Twos,24,Female,Primary,97,97
89166,English (British),TEDS Twos,24,Female,Primary,100,100
89167,English (British),TEDS Twos,27,Male,Some Secondary,27,27
89168,English (British),TEDS Twos,27,Male,Some Secondary,28,28
89169,English (British),TEDS Twos,24,Female,Graduate,40,40
89170,English (British),TEDS Twos,24,Female,Graduate,40,40
89171,English (British),TEDS Twos,22,Female,Primary,100,100
89172,English (British),TEDS Twos,22,Female,Primary,96,96
89173,English (British),TEDS Twos,22,Male,None,39,39
89174,English (British),TEDS Twos,22,Male,None,34,34
89175,English (British),TEDS Twos,23,Female,Some Secondary,56,56
89176,English (British),TEDS Twos,23,Female,Some Secondary,54,54
89177,English (British),TEDS Twos,24,Male,College,35,35
89178,English (British),TEDS Twos,24,Male,College,97,97
89179,English (British),TEDS Twos,23,Male,Some College,15,15
89180,English (British),TEDS Twos,23,Male,Some College,14,14
89181,English (British),TEDS Twos,24,Male,Some Secondary,14,14
89182,English (British),TEDS Twos,24,Male,Some Secondary,18,18
89183,English (British),TEDS Twos,28,Male,Some Secondary,85,85
89184,English (British),TEDS Twos,28,Male,Some Secondary,78,78
89185,English (British),TEDS Twos,23,Female,Primary,42,42
89186,English (British),TEDS Twos,23,Male,Primary,42,42
89187,English (British),TEDS Twos,24,Male,Graduate,13,13
89188,English (British),TEDS Twos,24,Female,Graduate,64,64
89189,English (British),TEDS Twos,24,Male,Some Secondary,88,88
89190,English (British),TEDS Twos,24,Male,Some Secondary,84,84
89191,English (British),TEDS Twos,24,Female,Graduate,17,17
89192,English (British),TEDS Twos,24,Female,Graduate,18,18
89193,English (British),TEDS Twos,24,Female,Secondary,27,27
89194,English (British),TEDS Twos,24,Female,Secondary,27,27
89195,English (British),TEDS Twos,23,Male,Primary,51,51
89196,English (British),TEDS Twos,23,Male,Primary,33,33
89197,English (British),TEDS Twos,25,Female,College,38,38
89198,English (British),TEDS Twos,24,Female,College,36,36
89199,English (British),TEDS Twos,26,Female,Some Secondary,75,75
89200,English (British),TEDS Twos,26,Male,Some Secondary,69,69
89201,English (British),TEDS Twos,23,Female,Some Secondary,36,36
89202,English (British),TEDS Twos,23,Female,Some Secondary,34,34
89203,English (British),TEDS Twos,24,Female,Secondary,54,54
89204,English (British),TEDS Twos,24,Male,Secondary,62,62
89205,English (British),TEDS Twos,24,Female,Secondary,100,100
89206,English (British),TEDS Twos,24,Female,Secondary,100,100
89207,English (British),TEDS Twos,24,Female,Secondary,33,33
89208,English (British),TEDS Twos,24,Female,Secondary,27,27
89209,English (British),TEDS Twos,24,Female,College,60,60
89210,English (British),TEDS Twos,24,Male,College,53,53
89211,English (British),TEDS Twos,24,Male,Some Secondary,28,28
89212,English (British),TEDS Twos,24,Female,Some Secondary,32,32
89213,English (British),TEDS Twos,24,Female,Some Secondary,50,50
89214,English (British),TEDS Twos,24,Male,Some Secondary,50,50
89215,English (British),TEDS Twos,24,Male,Primary,82,82
89216,English (British),TEDS Twos,24,Male,Primary,83,83
89217,English (British),TEDS Twos,23,Female,Primary,3,3
89218,English (British),TEDS Twos,23,Female,Primary,6,6
89219,English (British),TEDS Twos,25,Male,None,12,12
89220,English (British),TEDS Twos,25,Female,None,45,45
89221,English (British),TEDS Twos,24,Male,Primary,46,46
89222,English (British),TEDS Twos,27,Male,Primary,23,23
89223,English (British),TEDS Twos,24,Male,Secondary,38,38
89224,English (British),TEDS Twos,24,Male,Secondary,41,41
89225,English (British),TEDS Twos,23,Female,College,29,29
89226,English (British),TEDS Twos,24,Female,College,33,33
89227,English (British),TEDS Twos,24,Female,Some Secondary,28,28
89228,English (British),TEDS Twos,24,Female,Some Secondary,31,31
89229,English (British),TEDS Twos,33,Female,Some Secondary,100,100
89230,English (British),TEDS Twos,33,Female,Some Secondary,100,100
89231,English (British),TEDS Twos,24,Female,College,41,41
89232,English (British),TEDS Twos,24,Male,College,36,36
89233,English (British),TEDS Twos,23,Male,Secondary,21,21
89234,English (British),TEDS Twos,23,Male,Secondary,23,23
89235,English (British),TEDS Twos,24,Female,Primary,39,39
89236,English (British),TEDS Twos,24,Female,Primary,32,32
89237,English (British),TEDS Twos,23,Male,Some Secondary,41,41
89238,English (British),TEDS Twos,23,Male,Some Secondary,42,42
89239,English (British),TEDS Twos,23,Female,None,26,26
89240,English (British),TEDS Twos,23,Female,None,25,25
89241,English (British),TEDS Twos,24,Male,Some Secondary,65,65
89242,English (British),TEDS Twos,24,Female,Some Secondary,69,69
89243,English (British),TEDS Twos,23,Female,Secondary,10,10
89244,English (British),TEDS Twos,23,Male,Secondary,22,22
89245,English (British),TEDS Twos,25,Male,Some Secondary,26,26
89246,English (British),TEDS Twos,25,Male,Some Secondary,18,18
89247,English (British),TEDS Twos,24,Male,Some Secondary,30,30
89248,English (British),TEDS Twos,24,Male,Some Secondary,23,23
89249,English (British),TEDS Twos,24,Male,Some Secondary,50,50
89250,English (British),TEDS Twos,24,Female,Some Secondary,61,61
89251,English (British),TEDS Twos,24,Female,College,80,80
89252,English (British),TEDS Twos,24,Male,College,80,80
89253,English (British),TEDS Twos,24,Male,Some College,13,13
89254,English (British),TEDS Twos,24,Male,Some College,8,8
89255,English (British),TEDS Twos,24,Male,Secondary,41,41
89256,English (British),TEDS Twos,24,Male,Secondary,23,23
89257,English (British),TEDS Twos,24,Male,College,94,94
89258,English (British),TEDS Twos,24,Male,College,94,94
89259,English (British),TEDS Twos,22,Male,Secondary,97,97
89260,English (British),TEDS Twos,22,Male,Secondary,97,97
89261,English (British),TEDS Twos,24,Male,Graduate,42,42
89262,English (British),TEDS Twos,24,Male,Graduate,39,39
89263,English (British),TEDS Twos,24,Male,Some Secondary,27,27
89264,English (British),TEDS Twos,24,Female,Some Secondary,44,44
89265,English (British),TEDS Twos,33,Male,None,100,100
89266,English (British),TEDS Twos,33,Male,None,99,99
89267,English (British),TEDS Twos,24,Female,Some College,15,15
89268,English (British),TEDS Twos,24,Male,Some College,22,22
89269,English (British),TEDS Twos,24,Male,Primary,31,31
89270,English (British),TEDS Twos,24,Female,Primary,37,37
89271,English (British),TEDS Twos,23,Male,Some Secondary,63,63
89272,English (British),TEDS Twos,23,Female,Some Secondary,65,65
89273,English (British),TEDS Twos,25,Male,Some Secondary,17,17
89274,English (British),TEDS Twos,25,Male,Some Secondary,14,14
89275,English (British),TEDS Twos,24,Male,Some Secondary,100,100
89276,English (British),TEDS Twos,24,Male,Some Secondary,100,100
89277,English (British),TEDS Twos,25,Male,None,0,0
89278,English (British),TEDS Twos,25,Male,None,0,0
89279,English (British),TEDS Twos,23,Female,Some Secondary,26,26
89280,English (British),TEDS Twos,23,Female,Some Secondary,23,23
89281,English (British),TEDS Twos,24,Female,Secondary,79,79
89282,English (British),TEDS Twos,24,Female,Secondary,73,73
89283,English (British),TEDS Twos,22,Female,Some Secondary,49,49
89284,English (British),TEDS Twos,22,Female,Some Secondary,58,58
89285,English (British),TEDS Twos,23,Female,College,30,30
89286,English (British),TEDS Twos,23,Female,College,25,25
89287,English (British),TEDS Twos,24,Female,College,28,28
89288,English (British),TEDS Twos,24,Female,College,27,27
89289,English (British),TEDS Twos,24,Female,None,47,47
89290,English (British),TEDS Twos,23,Male,None,44,44
89291,English (British),TEDS Twos,24,Female,Secondary,58,58
